# Sheet 'Remous 10 ' UsedRange starts at A1 ; data extent rows=200 cols=22
																					
																					
																					
																					
																					
	Cote seuil 	600																			
	RN	600																			
	PHEE	601.131834982254																			
	Hd	1.13183498225396																			
	Qs	160.735240718924																			
	Nbr de passes	1																			
	Longueur passe	70																			
	Ks	70																			
	Talus aval	0.8																			
																					
																					
CREAGER	L	5.087962656394													0.813053344898235						
	Z	596.270316666967																			
	k	0.5																			
	n	1.756																			
																					
																					
																					
																					
																					
																					
CUILLERE	L	13.63																			
			9.21930251820137	586.910792050709	70	160.735240718924	0.131018668842523	9.17130681897663	70.262037337685	0.130530043911175	17.5258819589747	15.4589070987453	0.198667557725561	3.09155381562928	602.697087908131	0.57074970527583	0.0990533571056176	587.041810719552	587.981161983077	1.07036993236716	
			9.43674145829649	586.63899337559	70	160.735240718924	0.129673305095263	9.07713135666838	70.2593466101905	0.12919464519119	17.7077134177245	15.7001098444789	0.205851338304702	3.29740515393398	602.750476797111	0.624138594255896	0.096586952163193	586.768666680686	587.710292041518	1.07129866592754	
			9.65418039839162	586.367194700471	70	160.735240718924	0.128384653182109	8.98692572274761	70.2567693063642	0.127915442333519	17.8854533438585	15.9370851456269	0.213046069898618	3.5104512238326	602.799832223956	0.673494021101533	0.0941155236637314	586.495579353654	587.43942012939	1.07222542891805	
			9.87161933848674	586.095396025353	70	160.735240718924	0.127149321688262	8.90045251817835	70.2542986433765	0.126689080811391	18.0592211902302	16.1699057962658	0.220247258796662	3.73069848262926	602.845148303089	0.718810100234009	0.0916405907626086	586.222545347041	587.168544944621	1.07314891926831	
			10.0890582785819	585.823597350234	70	160.735240718924	0.125964194476524	8.81749361335666	70.251928388953	0.125512477957021	18.2291303818405	16.3986422176372	0.227450570310686	3.95814905293995	602.886421609855	0.760083407000138	0.0891636372776929	585.94956154471	586.897665340519	1.0740679902849	
			10.306497218677	585.551798675115	70	160.735240718924	0.12482640241893	8.73784816932508	70.2496528048379	0.124382795080851	18.395288817583	16.6233626804953	0.234651826846559	4.19280087978651	602.923651106193	0.797312903338138	0.0866861072703387	585.676625077534	586.626780307709	1.0749816325947	
			10.5239361587721	585.279999999996	70	160.735240718924	0.123733298616553	8.66133090315873	70.2474665972331	0.123297413027275	18.557799316997	16.8441334995873	0.241847005859631	4.43464788564614	602.956838063645	0.830499860789928	0.0842094019726574	585.403733298612	586.355888958454	1.07588895845822	
		-89.9040334283193	10.5263936624651	583.81277599057	70	160.735240718924	0.139577941335465	9.77045589348256	70.2791558826709	0.139023523700172	16.4511505370127	14.0589659292737	0.00281457242000489	4.43746245806614	597.74645963993	-4.37987856292466	-5.20978408380461	583.952353931905	584.878099257621	1.06532326705144	
		40.6762819840612	10.528851166158	583.814888007909	70	160.735240718924	0.139210378011472	9.74472646080307	70.2784207560229	0.13865887075967	16.4945872380781	14.1146834324263	0.00188468856674287	4.43934714663289	597.82114263437	-4.30519556848515	0.0746899112616575	583.954098385921	584.880399251587	1.0655112436782	
		40.6624672535187	10.5313086698509	583.816998995284	70	160.735240718924	0.138834340933894	9.71840386537255	70.2776686818678	0.13828580326655	16.5392633343462	14.1720673256888	0.00190130062746554	4.44124844726035	597.898097945945	-4.22824025691	0.0769599432043151	583.955833336218	584.882705084777	1.06570608949312	
